Year,RaceScheme,Race,Sex,AgeGroup,HispanicOrigin,Population
1974,race2,White,Male,65 to 69,NA,3142583
1974,race2,White,Male,70 to 74,NA,2187166
1974,race2,White,Male,75 to 79,NA,1472375
1974,race2,White,Male,80 to 84,NA,883527
1974,race2,White,Male,85 years and over,NA,515101
1974,race2,White,Male,Under 5,NA,7038034
1974,race3,Black,Female,10 to 14,NA,1451239
1974,race3,Black,Female,15 to 19,NA,1411148
1974,race3,Black,Female,20 to 24,NA,1185957
1974,race3,Black,Female,25 to 29,NA,931372
1974,race3,Black,Female,30 to 34,NA,793238
1974,race3,Black,Female,35 to 39,NA,676714
1974,race3,Black,Female,40 to 44,NA,656162
1974,race3,Black,Female,45 to 49,NA,616526
1974,race3,Black,Female,5 to 9,NA,1278280
1974,race3,Black,Female,50 to 54,NA,597435
1974,race3,Black,Female,55 to 59,NA,477838
1974,race3,Black,Female,60 to 64,NA,459105
1974,race3,Black,Female,65 to 69,NA,397430
1974,race3,Black,Female,70 to 74,NA,243273
1974,race3,Black,Female,75 to 79,NA,190946
1974,race3,Black,Female,80 to 84,NA,118179
1974,race3,Black,Female,85 years and over,NA,77800
1974,race3,Black,Female,Under 5,NA,1201479
1974,race3,Black,Male,10 to 14,NA,1464848
1974,race3,Black,Male,15 to 19,NA,1406702
1974,race3,Black,Male,20 to 24,NA,1105744
1974,race3,Black,Male,25 to 29,NA,820710
1974,race3,Black,Male,30 to 34,NA,678856
1974,race3,Black,Male,35 to 39,NA,563225
1974,race3,Black,Male,40 to 44,NA,554077
1974,race3,Black,Male,45 to 49,NA,521857
1974,race3,Black,Male,5 to 9,NA,1282305
1974,race3,Black,Male,50 to 54,NA,501147
1974,race3,Black,Male,55 to 59,NA,400383
1974,race3,Black,Male,60 to 64,NA,377197
1974,race3,Black,Male,65 to 69,NA,300521
1974,race3,Black,Male,70 to 74,NA,190312
1974,race3,Black,Male,75 to 79,NA,132395
1974,race3,Black,Male,80 to 84,NA,77076
1974,race3,Black,Male,85 years and over,NA,42966
1974,race3,Black,Male,Under 5,NA,1217883
1974,race3,Other,Female,10 to 14,NA,159942
1974,race3,Other,Female,15 to 19,NA,163785
1974,race3,Other,Female,20 to 24,NA,166628
1974,race3,Other,Female,25 to 29,NA,165941
1974,race3,Other,Female,30 to 34,NA,140235
1974,race3,Other,Female,35 to 39,NA,106137
1974,race3,Other,Female,40 to 44,NA,110971
1974,race3,Other,Female,45 to 49,NA,89972
1974,race3,Other,Female,5 to 9,NA,151137
1974,race3,Other,Female,50 to 54,NA,71802
1974,race3,Other,Female,55 to 59,NA,50425
1974,race3,Other,Female,60 to 64,NA,39567
1974,race3,Other,Female,65 to 69,NA,29604
1974,race3,Other,Female,70 to 74,NA,27552
1974,race3,Other,Female,75 to 79,NA,14305
1974,race3,Other,Female,80 to 84,NA,8933
1974,race3,Other,Female,85 years and over,NA,7537
1974,race3,Other,Female,Under 5,NA,162449
1974,race3,Other,Male,10 to 14,NA,164393
1974,race3,Other,Male,15 to 19,NA,169591
1974,race3,Other,Male,20 to 24,NA,160909
1974,race3,Other,Male,25 to 29,NA,142666
1974,race3,Other,Male,30 to 34,NA,128541
1974,race3,Other,Male,35 to 39,NA,93732
1974,race3,Other,Male,40 to 44,NA,97259
1974,race3,Other,Male,45 to 49,NA,77861
1974,race3,Other,Male,5 to 9,NA,154100
1974,race3,Other,Male,50 to 54,NA,68041
1974,race3,Other,Male,55 to 59,NA,50528
1974,race3,Other,Male,60 to 64,NA,46068
1974,race3,Other,Male,65 to 69,NA,37713
1974,race3,Other,Male,70 to 74,NA,31060
1974,race3,Other,Male,75 to 79,NA,12592
1974,race3,Other,Male,80 to 84,NA,7277
1974,race3,Other,Male,85 years and over,NA,7043
1974,race3,Other,Male,Under 5,NA,165691
1974,race3,White,Female,10 to 14,NA,8631470
1974,race3,White,Female,15 to 19,NA,8775966
1974,race3,White,Female,20 to 24,NA,8068759
1974,race3,White,Female,25 to 29,NA,7187047
1974,race3,White,Female,30 to 34,NA,5996185
1974,race3,White,Female,35 to 39,NA,5053618
1974,race3,White,Female,40 to 44,NA,5029623
1974,race3,White,Female,45 to 49,NA,5407612
1974,race3,White,Female,5 to 9,NA,7301055
1974,race3,White,Female,50 to 54,NA,5552328
1974,race3,White,Female,55 to 59,NA,4928034
1974,race3,White,Female,60 to 64,NA,4492668
1974,race3,White,Female,65 to 69,NA,3956063
1974,race3,White,Female,70 to 74,NA,3030950
1974,race3,White,Female,75 to 79,NA,2303777
1974,race3,White,Female,80 to 84,NA,1559570
1974,race3,White,Female,85 years and over,NA,1055857
1974,race3,White,Female,Under 5,NA,6701193
1974,race3,White,Male,10 to 14,NA,9038660
1974,race3,White,Male,15 to 19,NA,9114406
1974,race3,White,Male,20 to 24,NA,8287410
1974,race3,White,Male,25 to 29,NA,7273381
1974,race3,White,Male,30 to 34,NA,5967228
1974,race3,White,Male,35 to 39,NA,4955494
1974,race3,White,Male,40 to 44,NA,4928477
1974,race3,White,Male,45 to 49,NA,5134865
1974,race3,White,Male,5 to 9,NA,7638324
1974,race3,White,Male,50 to 54,NA,5169300
1974,race3,White,Male,55 to 59,NA,4478676
1974,race3,White,Male,60 to 64,NA,3912834
1974,race3,White,Male,65 to 69,NA,3142583
1974,race3,White,Male,70 to 74,NA,2187166
1974,race3,White,Male,75 to 79,NA,1472375
1974,race3,White,Male,80 to 84,NA,883527
1974,race3,White,Male,85 years and over,NA,515101
1974,race3,White,Male,Under 5,NA,7038034
1975,race2,Nonwhite,Female,10 to 14,NA,1619514
1975,race2,Nonwhite,Female,15 to 19,NA,1618832
1975,race2,Nonwhite,Female,20 to 24,NA,1413049
1975,race2,Nonwhite,Female,25 to 29,NA,1176042
1975,race2,Nonwhite,Female,30 to 34,NA,975870
1975,race2,Nonwhite,Female,35 to 39,NA,802962
1975,race2,Nonwhite,Female,40 to 44,NA,765135
1975,race2,Nonwhite,Female,45 to 49,NA,722897
1975,race2,Nonwhite,Female,5 to 9,NA,1427384
1975,race2,Nonwhite,Female,50 to 54,NA,673646
1975,race2,Nonwhite,Female,55 to 59,NA,560692
1975,race2,Nonwhite,Female,60 to 64,NA,500304
1975,race2,Nonwhite,Female,65 to 69,NA,449287
1975,race2,Nonwhite,Female,70 to 74,NA,273559
1975,race2,Nonwhite,Female,75 to 79,NA,220985
1975,race2,Nonwhite,Female,80 to 84,NA,132611
1975,race2,Nonwhite,Female,85 years and over,NA,92771
1975,race2,Nonwhite,Female,Under 5,NA,1358978
1975,race2,Nonwhite,Male,10 to 14,NA,1642595
1975,race2,Nonwhite,Male,15 to 19,NA,1622915
1975,race2,Nonwhite,Male,20 to 24,NA,1329768
1975,race2,Nonwhite,Male,25 to 29,NA,1033326
1975,race2,Nonwhite,Male,30 to 34,NA,843812
1975,race2,Nonwhite,Male,35 to 39,NA,673721
1975,race2,Nonwhite,Male,40 to 44,NA,650187
1975,race2,Nonwhite,Male,45 to 49,NA,610468
1975,race2,Nonwhite,Male,5 to 9,NA,1434970
1975,race2,Nonwhite,Male,50 to 54,NA,568011
1975,race2,Nonwhite,Male,55 to 59,NA,476392
1975,race2,Nonwhite,Male,60 to 64,NA,420133
1975,race2,Nonwhite,Male,65 to 69,NA,353110
1975,race2,Nonwhite,Male,70 to 74,NA,221996
1975,race2,Nonwhite,Male,75 to 79,NA,155476
1975,race2,Nonwhite,Male,80 to 84,NA,86835
1975,race2,Nonwhite,Male,85 years and over,NA,53581
1975,race2,Nonwhite,Male,Under 5,NA,1382498
1975,race2,White,Female,10 to 14,NA,8492670
1975,race2,White,Female,15 to 19,NA,8849091
1975,race2,White,Female,20 to 24,NA,8274930
1975,race2,White,Female,25 to 29,NA,7486834
1975,race2,White,Female,30 to 34,NA,6197493
1975,race2,White,Female,35 to 39,NA,5128484
1975,race2,White,Female,40 to 44,NA,4935058
1975,race2,White,Female,45 to 49,NA,5349305
1975,race2,White,Female,5 to 9,NA,7195181
1975,race2,White,Female,50 to 54,NA,5561386
1975,race2,White,Female,55 to 59,NA,5037312
1975,race2,White,Female,60 to 64,NA,4530903
1975,race2,White,Female,65 to 69,NA,4086912
1975,race2,White,Female,70 to 74,NA,3070135
1975,race2,White,Female,75 to 79,NA,2371672
1975,race2,White,Female,80 to 84,NA,1598386
1975,race2,White,Female,85 years and over,NA,1134492
1975,race2,White,Female,Under 5,NA,6522472
1975,race2,White,Male,10 to 14,NA,8891107
1975,race2,White,Male,15 to 19,NA,9193988
1975,race2,White,Male,20 to 24,NA,8509089
1975,race2,White,Male,25 to 29,NA,7584154
1975,race2,White,Male,30 to 34,NA,6173731
1975,race2,White,Male,35 to 39,NA,5028503
1975,race2,White,Male,40 to 44,NA,4846780
1975,race2,White,Male,45 to 49,NA,5101692
1975,race2,White,Male,5 to 9,NA,7536597
1975,race2,White,Male,50 to 54,NA,5169236
1975,race2,White,Male,55 to 59,NA,4571361
1975,race2,White,Male,60 to 64,NA,3947911
1975,race2,White,Male,65 to 69,NA,3243041
1975,race2,White,Male,70 to 74,NA,2218978
1975,race2,White,Male,75 to 79,NA,1497923
1975,race2,White,Male,80 to 84,NA,894349
1975,race2,White,Male,85 years and over,NA,540196
1975,race2,White,Male,Under 5,NA,6857535
1975,race3,Black,Female,10 to 14,NA,1447792
1975,race3,Black,Female,15 to 19,NA,1441180
1975,race3,Black,Female,20 to 24,NA,1233546
1975,race3,Black,Female,25 to 29,NA,988450
1975,race3,Black,Female,30 to 34,NA,819735
1975,race3,Black,Female,35 to 39,NA,687144
1975,race3,Black,Female,40 to 44,NA,649344
1975,race3,Black,Female,45 to 49,NA,625039
1975,race3,Black,Female,5 to 9,NA,1264321
1975,race3,Black,Female,50 to 54,NA,595206
1975,race3,Black,Female,55 to 59,NA,503989
1975,race3,Black,Female,60 to 64,NA,456631
1975,race3,Black,Female,65 to 69,NA,417017
1975,race3,Black,Female,70 to 74,NA,244609
1975,race3,Black,Female,75 to 79,NA,205239
1975,race3,Black,Female,80 to 84,NA,123336
1975,race3,Black,Female,85 years and over,NA,84354
1975,race3,Black,Female,Under 5,NA,1184831
1975,race3,Black,Male,10 to 14,NA,1464237
1975,race3,Black,Male,15 to 19,NA,1437182
1975,race3,Black,Male,20 to 24,NA,1152781
1975,race3,Black,Male,25 to 29,NA,873305
1975,race3,Black,Male,30 to 34,NA,702572
1975,race3,Black,Male,35 to 39,NA,570774
1975,race3,Black,Male,40 to 44,NA,547437
1975,race3,Black,Male,45 to 49,NA,527339
1975,race3,Black,Male,5 to 9,NA,1268542
1975,race3,Black,Male,50 to 54,NA,495175
1975,race3,Black,Male,55 to 59,NA,420961
1975,race3,Black,Male,60 to 64,NA,372532
1975,race3,Black,Male,65 to 69,NA,313250
1975,race3,Black,Male,70 to 74,NA,189299
1975,race3,Black,Male,75 to 79,NA,140656
1975,race3,Black,Male,80 to 84,NA,80520
1975,race3,Black,Male,85 years and over,NA,45560
1975,race3,Black,Male,Under 5,NA,1203669
1975,race3,Other,Female,10 to 14,NA,171722
1975,race3,Other,Female,15 to 19,NA,177652
1975,race3,Other,Female,20 to 24,NA,179503
1975,race3,Other,Female,25 to 29,NA,187592
1975,race3,Other,Female,30 to 34,NA,156135
1975,race3,Other,Female,35 to 39,NA,115818
1975,race3,Other,Female,40 to 44,NA,115791
1975,race3,Other,Female,45 to 49,NA,97858
1975,race3,Other,Female,5 to 9,NA,163063
1975,race3,Other,Female,50 to 54,NA,78440
1975,race3,Other,Female,55 to 59,NA,56703
1975,race3,Other,Female,60 to 64,NA,43673
1975,race3,Other,Female,65 to 69,NA,32270
1975,race3,Other,Female,70 to 74,NA,28950
1975,race3,Other,Female,75 to 79,NA,15746
1975,race3,Other,Female,80 to 84,NA,9275
1975,race3,Other,Female,85 years and over,NA,8417
1975,race3,Other,Female,Under 5,NA,174147
1975,race3,Other,Male,10 to 14,NA,178358
1975,race3,Other,Male,15 to 19,NA,185733
1975,race3,Other,Male,20 to 24,NA,176987
1975,race3,Other,Male,25 to 29,NA,160021
1975,race3,Other,Male,30 to 34,NA,141240
1975,race3,Other,Male,35 to 39,NA,102947
1975,race3,Other,Male,40 to 44,NA,102750
1975,race3,Other,Male,45 to 49,NA,83129
1975,race3,Other,Male,5 to 9,NA,166428
1975,race3,Other,Male,50 to 54,NA,72836
1975,race3,Other,Male,55 to 59,NA,55431
1975,race3,Other,Male,60 to 64,NA,47601
1975,race3,Other,Male,65 to 69,NA,39860
1975,race3,Other,Male,70 to 74,NA,32697
1975,race3,Other,Male,75 to 79,NA,14820
1975,race3,Other,Male,80 to 84,NA,6315
1975,race3,Other,Male,85 years and over,NA,8021
1975,race3,Other,Male,Under 5,NA,178829
1975,race3,White,Female,10 to 14,NA,8492670
1975,race3,White,Female,15 to 19,NA,8849091
1975,race3,White,Female,20 to 24,NA,8274930
1975,race3,White,Female,25 to 29,NA,7486834
1975,race3,White,Female,30 to 34,NA,6197493
1975,race3,White,Female,35 to 39,NA,5128484
1975,race3,White,Female,40 to 44,NA,4935058
1975,race3,White,Female,45 to 49,NA,5349305
1975,race3,White,Female,5 to 9,NA,7195181
1975,race3,White,Female,50 to 54,NA,5561386
1975,race3,White,Female,55 to 59,NA,5037312
1975,race3,White,Female,60 to 64,NA,4530903
1975,race3,White,Female,65 to 69,NA,4086912
1975,race3,White,Female,70 to 74,NA,3070135
1975,race3,White,Female,75 to 79,NA,2371672
1975,race3,White,Female,80 to 84,NA,1598386
1975,race3,White,Female,85 years and over,NA,1134492
1975,race3,White,Female,Under 5,NA,6522472
1975,race3,White,Male,10 to 14,NA,8891107
1975,race3,White,Male,15 to 19,NA,9193988
1975,race3,White,Male,20 to 24,NA,8509089
1975,race3,White,Male,25 to 29,NA,7584154
1975,race3,White,Male,30 to 34,NA,6173731
1975,race3,White,Male,35 to 39,NA,5028503
1975,race3,White,Male,40 to 44,NA,4846780
1975,race3,White,Male,45 to 49,NA,5101692
1975,race3,White,Male,5 to 9,NA,7536597
1975,race3,White,Male,50 to 54,NA,5169236
1975,race3,White,Male,55 to 59,NA,4571361
1975,race3,White,Male,60 to 64,NA,3947911
1975,race3,White,Male,65 to 69,NA,3243041
1975,race3,White,Male,70 to 74,NA,2218978
1975,race3,White,Male,75 to 79,NA,1497923
1975,race3,White,Male,80 to 84,NA,894349
1975,race3,White,Male,85 years and over,NA,540196
1975,race3,White,Male,Under 5,NA,6857535
1976,race2,Nonwhite,Female,10 to 14,NA,1608809
1976,race2,Nonwhite,Female,15 to 19,NA,1656440
1976,race2,Nonwhite,Female,20 to 24,NA,1466996
1976,race2,Nonwhite,Female,25 to 29,NA,1272047
1976,race2,Nonwhite,Female,30 to 34,NA,1001106
1976,race2,Nonwhite,Female,35 to 39,NA,832561
1976,race2,Nonwhite,Female,40 to 44,NA,774397
1976,race2,Nonwhite,Female,45 to 49,NA,726713
1976,race2,Nonwhite,Female,5 to 9,NA,1445826
1976,race2,Nonwhite,Female,50 to 54,NA,690960
1976,race2,Nonwhite,Female,55 to 59,NA,583735
1976,race2,Nonwhite,Female,60 to 64,NA,498395
1976,race2,Nonwhite,Female,65 to 69,NA,471833
1976,race2,Nonwhite,Female,70 to 74,NA,279110
1976,race2,Nonwhite,Female,75 to 79,NA,236950
1976,race2,Nonwhite,Female,80 to 84,NA,138946
1976,race2,Nonwhite,Female,85 years and over,NA,98063
1976,race2,Nonwhite,Female,Under 5,NA,1335621
1976,race2,Nonwhite,Male,10 to 14,NA,1635027
1976,race2,Nonwhite,Male,15 to 19,NA,1663530
1976,race2,Nonwhite,Male,20 to 24,NA,1385233
1976,race2,Nonwhite,Male,25 to 29,NA,1120630
1976,race2,Nonwhite,Male,30 to 34,NA,864210
1976,race2,Nonwhite,Male,35 to 39,NA,699918
1976,race2,Nonwhite,Male,40 to 44,NA,656220
1976,race2,Nonwhite,Male,45 to 49,NA,612215
1976,race2,Nonwhite,Male,5 to 9,NA,1455927
1976,race2,Nonwhite,Male,50 to 54,NA,576162
1976,race2,Nonwhite,Male,55 to 59,NA,495928
1976,race2,Nonwhite,Male,60 to 64,NA,413468
1976,race2,Nonwhite,Male,65 to 69,NA,368771
1976,race2,Nonwhite,Male,70 to 74,NA,224923
1976,race2,Nonwhite,Male,75 to 79,NA,165944
1976,race2,Nonwhite,Male,80 to 84,NA,91352
1976,race2,Nonwhite,Male,85 years and over,NA,54678
1976,race2,Nonwhite,Male,Under 5,NA,1358216
1976,race2,White,Female,10 to 14,NA,8227830
1976,race2,White,Female,15 to 19,NA,8928358
1976,race2,White,Female,20 to 24,NA,8447968
1976,race2,White,Female,25 to 29,NA,7889730
1976,race2,White,Female,30 to 34,NA,6316704
1976,race2,White,Female,35 to 39,NA,5242335
1976,race2,White,Female,40 to 44,NA,4914528
1976,race2,White,Female,45 to 49,NA,5267047
1976,race2,White,Female,5 to 9,NA,7208861
1976,race2,White,Female,50 to 54,NA,5550893
1976,race2,White,Female,55 to 59,NA,5141500
1976,race2,White,Female,60 to 64,NA,4588984
1976,race2,White,Female,65 to 69,NA,4170790
1976,race2,White,Female,70 to 74,NA,3139925
1976,race2,White,Female,75 to 79,NA,2426079
1976,race2,White,Female,80 to 84,NA,1653386
1976,race2,White,Female,85 years and over,NA,1192413
1976,race2,White,Female,Under 5,NA,6300721
1976,race2,White,Male,10 to 14,NA,8615923
1976,race2,White,Male,15 to 19,NA,9285813
1976,race2,White,Male,20 to 24,NA,8685952
1976,race2,White,Male,25 to 29,NA,7991878
1976,race2,White,Male,30 to 34,NA,6302551
1976,race2,White,Male,35 to 39,NA,5152679
1976,race2,White,Male,40 to 44,NA,4821213
1976,race2,White,Male,45 to 49,NA,5046080
1976,race2,White,Male,5 to 9,NA,7560659
1976,race2,White,Male,50 to 54,NA,5152026
1976,race2,White,Male,55 to 59,NA,4662950
1976,race2,White,Male,60 to 64,NA,4001033
1976,race2,White,Male,65 to 69,NA,3306587
1976,race2,White,Male,70 to 74,NA,2274654
1976,race2,White,Male,75 to 79,NA,1516201
1976,race2,White,Male,80 to 84,NA,916355
1976,race2,White,Male,85 years and over,NA,551141
1976,race2,White,Male,Under 5,NA,6622557
1976,race3,Black,Female,10 to 14,NA,1428719
1976,race3,Black,Female,15 to 19,NA,1468298
1976,race3,Black,Female,20 to 24,NA,1275037
1976,race3,Black,Female,25 to 29,NA,1064461
1976,race3,Black,Female,30 to 34,NA,832203
1976,race3,Black,Female,35 to 39,NA,706288
1976,race3,Black,Female,40 to 44,NA,654505
1976,race3,Black,Female,45 to 49,NA,622423
1976,race3,Black,Female,5 to 9,NA,1272434
1976,race3,Black,Female,50 to 54,NA,605749
1976,race3,Black,Female,55 to 59,NA,521401
1976,race3,Black,Female,60 to 64,NA,450710
1976,race3,Black,Female,65 to 69,NA,436845
1976,race3,Black,Female,70 to 74,NA,249062
1976,race3,Black,Female,75 to 79,NA,220044
1976,race3,Black,Female,80 to 84,NA,129000
1976,race3,Black,Female,85 years and over,NA,89190
1976,race3,Black,Female,Under 5,NA,1154754
1976,race3,Black,Male,10 to 14,NA,1447059
1976,race3,Black,Male,15 to 19,NA,1465444
1976,race3,Black,Male,20 to 24,NA,1194508
1976,race3,Black,Male,25 to 29,NA,943039
1976,race3,Black,Male,30 to 34,NA,714225
1976,race3,Black,Male,35 to 39,NA,587374
1976,race3,Black,Male,40 to 44,NA,549391
1976,race3,Black,Male,45 to 49,NA,524860
1976,race3,Black,Male,5 to 9,NA,1278945
1976,race3,Black,Male,50 to 54,NA,499109
1976,race3,Black,Male,55 to 59,NA,435949
1976,race3,Black,Male,60 to 64,NA,364668
1976,race3,Black,Male,65 to 69,NA,326645
1976,race3,Black,Male,70 to 74,NA,191224
1976,race3,Black,Male,75 to 79,NA,149122
1976,race3,Black,Male,80 to 84,NA,85034
1976,race3,Black,Male,85 years and over,NA,46930
1976,race3,Black,Male,Under 5,NA,1172380
1976,race3,Other,Female,10 to 14,NA,180090
1976,race3,Other,Female,15 to 19,NA,188142
1976,race3,Other,Female,20 to 24,NA,191959
1976,race3,Other,Female,25 to 29,NA,207586
1976,race3,Other,Female,30 to 34,NA,168903
1976,race3,Other,Female,35 to 39,NA,126273
1976,race3,Other,Female,40 to 44,NA,119892
1976,race3,Other,Female,45 to 49,NA,104290
1976,race3,Other,Female,5 to 9,NA,173392
1976,race3,Other,Female,50 to 54,NA,85211
1976,race3,Other,Female,55 to 59,NA,62334
1976,race3,Other,Female,60 to 64,NA,47685
1976,race3,Other,Female,65 to 69,NA,34988
1976,race3,Other,Female,70 to 74,NA,30048
1976,race3,Other,Female,75 to 79,NA,16906
1976,race3,Other,Female,80 to 84,NA,9946
1976,race3,Other,Female,85 years and over,NA,8873
1976,race3,Other,Female,Under 5,NA,180867
1976,race3,Other,Male,10 to 14,NA,187968
1976,race3,Other,Male,15 to 19,NA,198086
1976,race3,Other,Male,20 to 24,NA,190725
1976,race3,Other,Male,25 to 29,NA,177591
1976,race3,Other,Male,30 to 34,NA,149985
1976,race3,Other,Male,35 to 39,NA,112544
1976,race3,Other,Male,40 to 44,NA,106829
1976,race3,Other,Male,45 to 49,NA,87355
1976,race3,Other,Male,5 to 9,NA,176982
1976,race3,Other,Male,50 to 54,NA,77053
1976,race3,Other,Male,55 to 59,NA,59979
1976,race3,Other,Male,60 to 64,NA,48800
1976,race3,Other,Male,65 to 69,NA,42126
1976,race3,Other,Male,70 to 74,NA,33699
1976,race3,Other,Male,75 to 79,NA,16822
1976,race3,Other,Male,80 to 84,NA,6318
1976,race3,Other,Male,85 years and over,NA,7748
1976,race3,Other,Male,Under 5,NA,185836
1976,race3,White,Female,10 to 14,NA,8227830
1976,race3,White,Female,15 to 19,NA,8928358
1976,race3,White,Female,20 to 24,NA,8447968
1976,race3,White,Female,25 to 29,NA,7889730
1976,race3,White,Female,30 to 34,NA,6316704
1976,race3,White,Female,35 to 39,NA,5242335
1976,race3,White,Female,40 to 44,NA,4914528
1976,race3,White,Female,45 to 49,NA,5267047
1976,race3,White,Female,5 to 9,NA,7208861
1976,race3,White,Female,50 to 54,NA,5550893
1976,race3,White,Female,55 to 59,NA,5141500
1976,race3,White,Female,60 to 64,NA,4588984
1976,race3,White,Female,65 to 69,NA,4170790
1976,race3,White,Female,70 to 74,NA,3139925
1976,race3,White,Female,75 to 79,NA,2426079
1976,race3,White,Female,80 to 84,NA,1653386
1976,race3,White,Female,85 years and over,NA,1192413
1976,race3,White,Female,Under 5,NA,6300721
1976,race3,White,Male,10 to 14,NA,8615923
1976,race3,White,Male,15 to 19,NA,9285813
1976,race3,White,Male,20 to 24,NA,8685952
1976,race3,White,Male,25 to 29,NA,7991878
1976,race3,White,Male,30 to 34,NA,6302551
1976,race3,White,Male,35 to 39,NA,5152679
1976,race3,White,Male,40 to 44,NA,4821213
1976,race3,White,Male,45 to 49,NA,5046080
1976,race3,White,Male,5 to 9,NA,7560659
1976,race3,White,Male,50 to 54,NA,5152026
1976,race3,White,Male,55 to 59,NA,4662950
1976,race3,White,Male,60 to 64,NA,4001033
1976,race3,White,Male,65 to 69,NA,3306587
1976,race3,White,Male,70 to 74,NA,2274654
1976,race3,White,Male,75 to 79,NA,1516201
1976,race3,White,Male,80 to 84,NA,916355
1976,race3,White,Male,85 years and over,NA,551141
1976,race3,White,Male,Under 5,NA,6622557
1977,race2,Nonwhite,Female,10 to 14,NA,1586543
1977,race2,Nonwhite,Female,15 to 19,NA,1678712
1977,race2,Nonwhite,Female,20 to 24,NA,1530411
1977,race2,Nonwhite,Female,25 to 29,NA,1327430
1977,race2,Nonwhite,Female,30 to 34,NA,1062956
